MO,DY,HR,temp,feels_like,pressure,humidity,wind_speed,clouds_all,Irr
1,22,4,284.13,283.84,1021,98,1.54,26,0
1,22,5,284.24,283.86,1022,94,1.94,8,0
1,22,6,284.27,283.89,1022,94,2,0,0
1,22,7,283.69,283.28,1022,95,1.78,0,62.62
1,22,8,284.58,284.29,1023,96,1.29,0,235
1,22,9,286.21,286.05,1024,95,0.65,19,412.25
1,22,10,290.89,290.76,1025,78,0.78,46,550.42
1,22,11,292.39,292.17,1024,69,1.13,29,639.55
1,22,12,292.89,292.64,1023,66,1.52,6,650.52
1,22,13,295.29,295.02,1022,56,1.99,0,592.05
1,22,14,295.73,295.51,1021,56,2.6,0,470.98
1,22,15,294,293.89,1020,67,2.67,41,300.92
1,22,16,293.07,292.92,1020,69,2.39,57,117.7
1,22,17,292.43,292.24,1020,70,2.07,24,0
1,22,18,291.29,291.09,1020,74,2.28,10,0
1,22,19,289.35,289.27,1020,86,2.42,30,0
1,22,20,287.74,287.5,1021,86,2.47,31,0
1,22,21,288.23,288.01,1021,85,2.48,20,0
1,22,22,286.25,285.97,1021,90,2.38,7,0
1,22,23,285.52,285.19,1021,91,2.22,0,0
1,23,0,285.86,285.59,1022,92,2.11,21,0
1,23,1,284.49,284.13,1021,94,2.12,95,0
1,23,2,283.97,283.59,1021,95,1.97,94,0
1,23,3,283.47,283.09,1021,97,1.83,84,0
1,23,4,283.35,282.98,1020,98,1.96,3,0
1,23,5,283.05,282.23,1020,97,2,0,0
1,23,6,282.75,282.12,1020,97,1.72,0,0
1,23,7,282.77,282.16,1021,96,1.71,0,86.45
1,23,8,283.15,281.99,1021,96,2.47,8,288.62
1,23,9,285.96,285.72,1022,93,2.18,4,433.05
1,23,10,291.3,291.16,1022,76,2.16,3,608.88
1,23,11,292.72,292.59,1022,71,2.3,27,677.33
1,23,12,293.14,293,1021,69,2.42,43,680.52
1,23,13,294.95,294.8,1020,62,2.5,41,615.08
1,23,14,295.56,295.34,1019,57,2.46,86,486.77
1,23,15,293.71,293.52,1019,65,2.87,94,309.65
1,23,16,293.28,293.1,1018,67,2.36,88,121.9
1,23,17,291.93,291.82,1018,75,1.91,94,0
1,23,18,291.87,291.81,1018,77,2.31,81,0
1,23,19,290.68,290.63,1019,82,2.71,91,0
1,23,20,288.64,288.46,1020,85,2.48,93,0
1,23,21,288.48,288.26,1020,84,2.17,57,0
1,23,22,286.87,286.62,1020,89,2.14,5,0
1,23,23,287.24,287.05,1019,90,2.06,5,0
1,24,0,286.31,286.06,1019,91,2.24,6,0
1,24,1,284.88,284.56,1019,94,2.26,84,0
1,24,2,284.55,284.23,1018,95,2.24,81,0
1,24,3,285.19,284.96,1018,96,1.73,90,0
1,24,4,284.93,284.7,1017,97,1.96,75,0
1,24,5,284.74,284.38,1017,93,2.11,66,0
1,24,6,284.73,284.37,1017,93,1.78,100,0
1,24,7,284.75,284.39,1018,93,1.79,98,80.83
1,24,8,285.03,284.73,1019,94,2.22,100,272.95
1,24,9,286.23,286.05,1020,94,1.47,99,453
1,24,10,290.12,290.01,1021,82,1.39,100,587.3
1,24,11,290.25,290.05,1022,78,1.67,100,655.5
1,24,12,290.77,290.57,1021,76,1.8,99,657.35
1,24,13,292.98,292.82,1020,69,1.76,100,592.62
1,24,14,293.26,293.08,1020,67,1.83,100,466.08
1,24,15,292.66,292.68,1018,77,1.97,100,292.67
1,24,16,292.62,292.66,1018,78,1.92,98,104.65
1,24,17,291.42,291.37,1018,79,1.99,94,3.6
1,24,18,290.47,290.37,1018,81,2.59,95,0
1,24,19,288.74,288.63,1019,87,2.95,98,0
1,24,20,287.72,287.61,1019,91,2.85,88,0
1,24,21,287.73,287.65,1019,92,1.81,96,0
1,24,22,286.25,286.15,1019,97,2.06,94,0
1,24,23,286.81,286.76,1019,97,1.53,98,0
1,25,0,286.52,286.45,1019,97,1.68,100,0
1,25,1,286.04,285.94,1019,98,1.42,100,0
1,25,2,286.53,286.43,1018,96,1.38,98,0
1,25,3,286.62,286.45,1018,93,1.03,100,0
1,25,4,286.56,286.44,1018,95,0.71,99,0
1,25,5,287.23,287.04,1018,90,0.19,100,0
1,25,6,287.74,287.63,1019,91,0.42,100,0
1,25,7,288.23,288.09,1019,88,0.59,100,52.1
1,25,8,288.28,288.2,1020,90,0.63,100,179.73
1,25,9,288.06,288.11,1021,96,1.14,100,322.3
1,25,10,289.71,289.69,1021,87,0.95,100,445.05
1,25,11,290.59,290.48,1021,80,0.87,100,613.25
1,25,12,290.89,290.7,1020,76,0.23,100,595.62
1,25,13,291.48,291.33,1019,75,0.71,82,526.25
1,25,14,291.72,291.7,1018,79,1.23,80,404.02
1,25,15,292.03,292.06,1016,80,2.63,63,243.27
1,25,16,292.13,292.09,1016,77,4.56,93,81.77
1,25,17,291.91,291.85,1016,77,3.05,100,3.27
1,25,18,291.21,291.26,1018,84,0.81,100,0
1,25,19,289.97,289.95,1020,86,1.81,99,0
1,25,20,289.29,289.26,1019,88,3.48,100,0
1,25,21,289.87,289.87,1019,87,4.09,82,0
1,25,22,289.4,289.38,1020,88,4.83,86,0
1,25,23,289.11,289.01,1020,86,4.41,91,0
1,26,0,289.59,289.56,1020,87,2.84,95,0
1,26,1,289.59,289.51,1019,85,2.38,91,0
1,26,2,288.18,288.11,1018,91,2.66,84,0
1,26,3,288.07,287.81,1017,84,2.74,70,0
1,26,4,287.88,287.71,1018,88,2.35,72,0
1,26,5,288.05,287.97,1018,91,2.79,91,0
1,26,6,288.1,288.08,1018,93,2.49,85,0
1,26,7,287.92,287.78,1018,89,3.08,72,45.5
1,26,8,288.31,288.18,1018,88,3.1,97,160.9
1,26,9,289.07,288.99,1019,87,3.38,100,291.48
1,26,10,289.05,288.99,1021,88,3.76,98,403.8
1,26,11,288.63,288.58,1020,90,3.94,100,480.33
1,26,12,289.33,289.25,1020,86,4.02,100,513.45
1,26,13,289.33,289.35,1018,90,4.19,100,465.9
1,26,14,288.6,288.58,1017,91,4.71,100,358.83
1,26,15,287.44,287.3,1018,91,5.54,100,210.4
1,26,16,287.42,287.25,1018,90,6.73,100,73.38
1,26,17,287.35,287.12,1017,88,7.08,100,3.4
1,26,18,287.97,287.7,1017,84,6.17,96,0
1,26,19,288.18,287.88,1017,82,5.14,98,0
1,26,20,287.89,287.51,1017,80,4.42,94,0
1,26,21,287.71,287.39,1017,83,3.73,90,0
1,26,22,287.01,286.75,1017,88,2.82,92,0
1,26,23,286.15,285.99,1017,95,1.9,66,0
1,27,0,286.51,286.41,1017,96,1.81,100,0
1,27,1,286.37,286.28,1017,97,2.3,98,0
1,27,2,286.56,286.49,1018,97,1.93,100,0
1,27,3,285.76,285.58,1017,96,2.12,99,0
1,27,4,285.84,285.65,1016,95,2.44,100,0
1,27,5,286.12,285.87,1017,92,1.84,96,0
1,27,6,286.03,285.75,1017,91,1.65,96,0
1,27,7,286.01,285.73,1017,91,2.15,94,58.5
1,27,8,285.99,285.73,1018,92,2.59,94,216.88
1,27,9,286.68,286.46,1019,91,2.41,56,383.83
1,27,10,288.88,288.75,1020,86,1.9,21,523.67
1,27,11,290.1,290.02,1020,83,1.43,42,661.12
1,27,12,290.35,290.24,1019,81,2.64,58,672.27
1,27,13,292.06,291.91,1018,73,2.48,98,614
1,27,14,292.69,292.61,1018,73,2.01,89,490
1,27,15,292.05,291.88,1017,72,1.28,81,317.73
1,27,16,291.54,291.39,1017,75,1.78,57,124.65
1,27,17,290.87,290.76,1017,79,1.68,7,5.2
1,27,18,290.16,290.03,1018,81,2.16,8,0
1,27,19,288.5,288.41,1019,89,2.29,10,0
1,27,20,287.17,287.08,1019,94,2.21,8,0
1,27,21,287.06,286.99,1020,95,2.33,18,0
1,27,22,285.71,285.55,1020,97,2.56,6,0
1,27,23,285.4,285.21,1020,97,2.47,4,0
1,28,0,285.91,285.77,1021,97,2.5,4,0
1,28,1,284.69,284.46,1021,98,2.31,3,0
1,28,2,284.22,283.92,1020,97,2.12,2,0
1,28,3,284.06,283.79,1020,99,1.62,73,0
1,28,4,283.24,282.89,1020,99,1.79,98,0
1,28,5,283.78,283.41,1020,96,1.89,98,0
1,28,6,284.02,283.67,1020,96,1.51,98,0
1,28,7,283.8,283.43,1021,96,1.85,97,92.6
1,28,8,283.8,283.48,1021,98,1.88,100,286.55
1,28,9,285.91,285.85,1022,100,1.74,100,465.23
1,28,10,288.25,288.22,1022,92,2.08,74,599.02
1,28,11,288.92,288.82,1022,87,2.84,62,670.15
1,28,12,289.26,289.15,1021,85,3.54,97,670.12
1,28,13,292.04,291.94,1020,75,3.95,100,606.92
1,28,14,292.35,292.21,1019,72,4.11,100,484.33
1,28,15,291.47,291.39,1018,78,3.78,100,315.52
1,28,16,291.13,291.07,1017,80,3.78,99,124.67
1,28,17,290.83,290.69,1018,78,3.81,98,5.48
1,28,18,290.89,290.76,1018,78,3.65,98,0
1,28,19,289.52,289.43,1018,85,3.19,100,0
1,28,20,287.45,287.29,1019,90,3.09,100,0
1,28,21,287.54,287.44,1019,92,3.3,100,0
1,28,22,286.51,286.38,1018,95,3.27,100,0
1,28,23,285.94,285.73,1018,94,3.28,100,0
1,29,0,286.46,286.33,1018,95,3.59,100,0
1,29,1,285.96,285.8,1018,96,3.68,83,0
1,29,2,285.34,285.15,1017,97,3.83,72,0
1,29,3,285.64,285.53,1017,99,3.82,100,0
1,29,4,284.96,284.81,1017,100,3.88,100,0
1,29,5,286.04,285.94,1016,98,3.69,100,0
1,29,6,285.09,284.9,1016,98,3.66,100,0
1,29,7,285.28,285.11,1017,98,4.01,100,89.7
1,29,8,285.3,285.08,1018,96,3.9,100,284.48
1,29,9,286.38,286.27,1018,96,3.68,100,467.6
1,29,10,288.98,288.89,1018,87,3.53,100,605.3
1,29,11,289.97,289.85,1018,82,3.44,100,683.1
1,29,12,290.56,290.42,1017,79,3.55,98,692.3
1,29,13,292.29,292.11,1016,71,3.63,100,630.9
1,29,14,292.35,292.13,1016,69,3.56,100,505.62
1,29,15,291.54,291.45,1016,77,3.37,100,330.45
1,29,16,291.12,290.98,1015,77,2.83,100,131.55
1,29,17,291.41,291.28,1016,76,2.04,95,6.17
1,29,18,290.41,290.28,1016,80,1.91,61,0
1,29,19,289.32,289.29,1016,88,2.11,11,0
1,29,20,288.5,288.44,1017,90,2.3,2,0
1,29,21,287.14,286.97,1017,91,2.62,3,0
1,29,22,285.78,285.55,1017,94,2.34,1,0
1,29,23,286.45,286.32,1017,95,1.91,2,0
1,30,0,285.04,284.79,1017,96,1.88,0,0
1,30,1,284.03,283.71,1017,97,1.97,0,0
1,30,2,284.67,284.44,1017,98,2.14,0,0
1,30,3,283.36,283.05,1017,100,2.08,94,0
1,30,4,283.45,283.15,1017,100,1.59,100,0
1,30,5,283.79,283.52,1016,100,1.34,100,0
1,30,6,283.91,283.65,1017,100,1.24,100,0
1,30,7,284,283.75,1018,100,1.3,100,93.35
1,30,8,285.62,285.53,1018,100,0.63,100,286.95
1,30,9,285.45,285.35,1019,100,0.81,100,465.02
1,30,10,288.03,288.08,1019,96,1.26,97,597.05
1,30,11,288.84,288.81,1018,90,1.18,75,647.48
1,30,12,289.55,289.39,1017,82,1.74,38,637.75
1,30,13,291.46,291.1,1016,67,1.98,50,572.48
1,30,14,291.85,291.45,1015,64,2.52,61,454.98
1,30,15,291.4,291.13,1014,71,3.53,49,290.77
1,30,16,290.9,290.58,1014,71,3.61,16,110.45
1,30,17,290.42,290.03,1014,70,2.13,8,5.9
1,30,18,289.82,289.47,1014,74,2,6,0
1,30,19,288.04,287.78,1014,84,2.16,19,0
1,30,20,287.24,287.08,1015,91,2.12,25,0
1,30,21,286.85,286.65,1016,91,1.9,16,0
1,30,22,285.55,285.3,1015,94,1.83,6,0
1,30,23,285.98,285.8,1016,95,1.93,32,0
1,31,0,284.45,284.12,1015,95,1.71,42,0
1,31,1,283.84,283.47,1015,96,2.22,38,0
1,31,2,284.43,284.12,1015,96,2.09,40,0
1,31,3,283.53,283.16,1014,97,1.56,47,0
1,31,4,284.08,283.76,1014,97,1.38,40,0
1,31,5,284.32,284,1015,96,1.56,39,0
1,31,6,284.65,284.36,1015,96,1.32,29,0
1,31,7,284.11,283.82,1016,98,1.62,11,83.42
1,31,8,285.24,285.06,1016,98,1.66,5,273.5
1,31,9,285.88,285.79,1017,99,1.62,2,459.02
1,31,10,289.85,289.74,1017,83,1.89,0,598.25
1,31,11,290.74,290.49,1017,74,2.38,0,677.95
1,31,12,291.4,291.13,1016,71,2.98,0,689.05
1,31,13,293.6,293.24,1016,59,3.35,3,631.58
1,31,14,294.71,294.51,1015,61,3.57,2,508.9
1,31,15,292.49,292.36,1015,72,3.59,0,335.8
1,31,16,292.29,292.17,1014,73,3.27,1,137.58
1,31,17,291.98,291.8,1015,72,2.46,0,7.23
1,31,18,291.14,290.93,1015,74,2.77,0,0
1,31,19,288.96,288.82,1016,85,3.01,0,0
1,31,20,287.59,287.47,1016,91,3.03,0,0
1,31,21,287.5,287.37,1017,91,2.76,0,0
1,31,22,286.82,286.7,1017,94,2.56,0,0
1,31,23,285.91,285.7,1017,94,2.51,0,0
2,1,0,286.82,286.67,1017,93,2.58,0,0
2,1,1,285.78,285.58,1017,95,2.63,0,0
2,1,2,284.54,284.22,1016,95,2.68,0,0
2,1,3,284.55,284.23,1016,95,2.53,6,0
2,1,4,283.32,282.9,1015,96,2.31,5,0
2,1,5,283.43,283.02,1015,96,2.59,92,0
2,1,6,283.37,282.95,1016,96,2.89,92,0
2,1,7,283.93,283.57,1017,96,2.47,93,105.7
2,1,8,284.12,283.83,1018,98,1.98,95,310.42
2,1,9,285.61,285.47,1018,98,1.65,94,498.27
2,1,10,289.1,289,1018,86,1.85,56,638.5
2,1,11,290.41,290.25,1018,79,2.04,11,712.33
2,1,12,291.22,291.09,1017,77,2.39,5,720.48
2,1,13,294.02,293.76,1016,61,2.66,3,659.75
2,1,14,294.65,294.37,1016,58,2.79,13,535.05
2,1,15,292.92,292.81,1015,71,2.54,13,358.4
2,1,16,292.77,292.62,1015,70,2.29,78,152.48
2,1,17,292.71,292.58,1016,71,1.62,92,8.6
2,1,18,291.23,291.05,1016,75,2.66,93,0
2,1,19,289.06,289.03,1017,89,2.62,78,0
2,1,20,287.73,287.72,1018,95,2.61,93,0
2,1,21,287.59,287.54,1018,94,2.46,94,0
2,1,22,285.96,285.83,1018,97,2.25,96,0
2,1,23,286.26,286.11,1019,95,1.9,98,0
2,2,0,286.14,285.98,1019,95,1.81,100,0
2,2,1,285.43,285.22,1019,96,1.76,100,0
2,2,2,284.3,283.98,1019,96,1.84,97,0
2,2,3,283.32,282.95,1019,98,1.54,88,0
2,2,4,283.44,283.08,1019,98,1.58,92,0
2,2,5,283.74,283.39,1019,97,1.57,83,0
2,2,6,283.44,283.06,1019,97,1.59,97,0
2,2,7,283.23,282.85,1020,98,1.46,98,110.98
2,2,8,284.15,283.86,1020,98,1.43,100,315.62
2,2,9,285.54,285.45,1021,100,0.99,100,503.25
2,2,10,289.72,289.68,1022,86,0.97,97,643.2
2,2,11,291.24,291.22,1021,81,1.7,100,704
2,2,12,291.68,291.55,1021,75,2.31,96,714.05
2,2,13,293.88,293.71,1020,65,2.58,100,652.6
2,2,14,294.24,294.05,1019,63,2.72,99,525.12
2,2,15,292.87,292.75,1018,71,2.68,100,345.9
2,2,16,292.75,292.65,1018,72,2.49,100,142.65
2,2,17,292.51,292.38,1019,72,1.86,96,8.42
2,2,18,291.19,291.06,1018,77,2.06,92,0
2,2,19,289.98,290.02,1020,88,2.14,93,0
2,2,20,288.94,288.92,1019,90,1.97,97,0
2,2,21,287.92,287.83,1019,91,2,92,0
2,2,22,286.57,286.42,1019,94,2.02,100,0
2,2,23,286.86,286.74,1020,94,1.97,100,0
2,3,0,286.51,286.33,1019,93,1.89,94,0
2,3,1,285.39,285.2,1019,97,1.91,96,0
2,3,2,284.96,284.73,1019,97,1.91,100,0
2,3,3,284.11,283.87,1019,100,1.49,100,0
2,3,4,284.2,283.97,1019,100,1.73,100,0
2,3,5,284.71,284.45,1019,97,1.72,100,0
2,3,6,284.56,284.29,1019,97,1.45,100,0
2,3,7,284.91,284.67,1019,97,1.5,100,104.08
2,3,8,284.84,284.6,1020,97,1.13,100,304.7
2,3,9,285.73,285.65,1020,100,1.1,100,493
2,3,10,288.6,288.71,1020,96,1.22,100,634.73
2,3,11,290.07,290.27,1020,94,1.31,100,694.48
2,3,12,291.15,291.38,1019,91,1.78,100,708.58
2,3,13,293.68,293.85,1018,79,2.31,100,651
2,3,14,294.22,294.21,1017,70,2.53,100,528.33
2,3,15,292.77,292.82,1017,78,2.38,100,351.25
2,3,16,292.86,292.87,1017,76,2.46,99,148.05
2,3,17,291.89,291.86,1016,78,1.71,100,9.2
2,3,18,291.05,290.98,1016,80,1.9,100,0
2,3,19,289.26,289.28,1017,90,2.04,100,0
2,3,20,288.84,288.84,1017,91,2.57,100,0
2,3,21,288.35,288.33,1018,92,1.36,100,0
2,3,22,285.89,285.78,1017,98,0.45,99,0
2,3,23,285.95,285.84,1018,98,0.91,98,0
2,4,0,286,285.87,1017,97,1.14,99,0
2,4,1,285.35,285.18,1017,98,0.7,100,0
2,4,2,285.29,285.14,1017,99,0.9,100,0
2,4,3,285.08,284.91,1016,99,1.43,100,0
2,4,4,284.86,284.7,1015,100,1.59,100,0
2,4,5,285.25,285.05,1015,97,1.36,100,0
2,4,6,285.32,285.05,1015,94,0.94,100,0
2,4,7,285.98,285.69,1016,91,1.8,100,101.55
2,4,8,286.66,286.47,1016,92,2.8,99,292.58
2,4,9,287.81,287.71,1017,91,2.93,97,471.85
2,4,10,291.64,291.48,1017,74,3.56,99,605.15
2,4,11,292.74,292.53,1017,68,4.17,99,663.73
2,4,12,293.34,293.11,1015,65,4.56,97,664.45
2,4,13,294.63,294.4,1014,60,4.58,95,597.77
2,4,14,295,294.83,1013,61,4.71,95,473.8
2,4,15,294.3,294.27,1012,69,4.25,97,302.85
2,4,16,294.14,294.07,1011,68,4.42,96,120.05
2,4,17,293.79,293.63,1011,66,4.88,90,7.95
2,4,18,293.71,293.52,1012,65,5.12,96,0
2,4,19,293.05,292.87,1013,68,5.22,96,0
2,4,20,292.43,292.24,1013,70,5.73,88,0
2,4,21,292.51,292.33,1013,70,6.54,76,0
2,4,22,291.18,291.1,1013,79,7.28,67,0
2,4,23,290.41,290.41,1013,85,6.88,52,0
2,5,0,290.44,290.44,1013,85,6.57,53,0
2,5,1,289.79,289.81,1013,88,6.6,86,0
2,5,2,289.52,289.48,1013,87,6.32,83,0
2,5,3,290.22,290.2,1014,85,5.21,100,0
2,5,4,289.84,289.78,1014,85,4.89,100,0
2,5,5,289.76,289.67,1014,84,5.01,100,0
2,5,6,289.72,289.65,1014,85,5.1,81,0
2,5,7,290.3,290.24,1015,83,4.73,100,72.6
2,5,8,290.09,290.03,1015,84,5,100,231.73
2,5,9,290.1,290.12,1016,87,5.59,91,407.55
2,5,10,292.53,292.59,1016,79,5.82,92,550.3
2,5,11,293.07,293.1,1016,76,5.92,66,633.88
2,5,12,293.7,293.64,1015,70,6.12,99,634.9
2,5,13,294.6,294.39,1014,61,6.2,92,568.67
2,5,14,294.27,294.16,1013,66,6.67,79,436.77
2,5,15,293.09,292.92,1013,68,5.9,64,274
2,5,16,292.32,292.2,1013,73,4.33,96,104.08
2,5,17,292.03,291.96,1013,76,2.06,82,7.58
2,5,18,292.59,292.57,1013,76,0.19,62,0
2,5,19,290.71,290.79,1014,87,1.24,96,0
2,5,20,289.73,289.82,1015,91,1.17,79,0
2,5,21,289.79,289.89,1015,91,1.12,83,0
2,5,22,288.72,288.76,1016,93,1.71,98,0
2,5,23,288.5,288.49,1016,92,1.83,99,0
2,6,0,287.73,287.67,1016,93,1.58,99,0
2,6,1,287.66,287.57,1016,92,1.54,98,0
2,6,2,287.64,287.6,1016,94,1.8,88,0
2,6,3,286.6,286.56,1014,98,0.69,29,0
2,6,4,286.94,286.93,1014,98,1.39,19,0
2,6,5,286.6,286.56,1015,98,1.9,23,0
2,6,6,286.3,286.2,1015,97,1.58,27,0
2,6,7,286.13,285.99,1016,96,1.07,59,92.55
2,6,8,286.88,286.84,1017,97,1.03,100,281.27
2,6,9,287.76,287.7,1017,93,1.01,15,473.45
2,6,10,291.34,291.38,1018,83,1.44,4,625.92
2,6,11,292.08,292.07,1018,78,1.98,14,703.1
2,6,12,292.14,292.08,1017,76,2.66,9,717.38
2,6,13,294.08,293.85,1017,62,3.25,14,661.15
2,6,14,294.41,294.18,1016,61,3.64,8,539.27
2,6,15,292.71,292.37,1016,63,3.75,2,364.88
2,6,16,292.6,292.27,1016,64,3.56,7,161.77
2,6,17,292.07,291.69,1016,64,2.55,4,11.55
2,6,18,291.09,290.72,1016,68,2.24,8,0
2,6,19,288.69,288.39,1017,80,2.32,1,0
2,6,20,288.26,287.97,1017,82,2.46,3,0
2,6,21,288.25,287.96,1018,82,2.45,0,0
2,6,22,286.49,286.15,1018,87,2.71,0,0
2,6,23,286.07,285.69,1018,87,2.62,0,0
2,7,0,286.65,286.35,1018,88,2.62,0,0
2,7,1,285.35,284.98,1017,90,2.92,0,0
2,7,2,283.77,283.26,1017,91,2.97,23,0
2,7,3,283.27,282.79,1017,94,2.65,39,0
2,7,4,283.11,281.8,1016,95,2.7,81,0
2,7,5,284.35,283.98,1017,94,3.09,84,0
2,7,6,284.4,284.03,1017,94,3.17,88,0
2,7,7,284.38,283.99,1018,93,3.14,65,119.33
2,7,8,284.88,284.59,1018,95,3.14,8,324.15
2,7,9,285.48,285.12,1018,90,3.06,16,515.33
2,7,10,289.86,289.6,1018,77,3.42,9,657.5
2,7,11,291.08,290.86,1018,74,3.55,31,737.73
2,7,12,291.74,291.56,1017,73,3.42,29,744.35
2,7,13,294.25,294.06,1016,63,3.33,13,680.88
2,7,14,294.62,294.44,1015,62,3.26,20,553.95
2,7,15,293.06,292.88,1014,68,2.87,13,376.12
2,7,16,292.81,292.61,1014,68,2.81,56,168.88
2,7,17,292.48,292.22,1014,67,2.17,98,12.62
2,7,18,291.3,291.02,1014,71,2.14,95,0
2,7,19,289.67,289.47,1015,80,2.03,92,0
2,7,20,288.16,287.91,1015,84,2.48,94,0
2,7,21,287.89,287.64,1016,85,2.51,85,0
2,7,22,286.3,285.99,1015,89,1.97,85,0
2,7,23,286.8,286.54,1016,89,1.89,98,0
2,8,0,286.73,286.47,1016,89,1.65,98,0
2,8,1,286.16,285.92,1016,92,1.71,98,0
2,8,2,286.27,286.07,1015,93,1.7,96,0
2,8,3,285.55,285.33,1014,95,1.5,78,0
2,8,4,286.04,285.87,1014,95,1.49,79,0
2,8,5,286.29,286.11,1015,94,1.28,93,0
2,8,6,286.08,285.91,1015,95,1.35,73,0
2,8,7,285.94,285.78,1016,96,1.79,82,120.65
2,8,8,286.47,286.34,1016,95,1.94,90,322.7
2,8,9,286.58,286.49,1017,96,1.58,86,512.92
2,8,10,289.84,289.6,1017,78,1.85,79,651.52
2,8,11,290.65,290.34,1017,72,2.17,69,724.85
2,8,12,290.85,290.5,1016,70,2.28,40,730.95
2,8,13,292.44,292.02,1015,61,2.18,22,669.1
2,8,14,292.92,292.52,1014,60,2.1,14,543
2,8,15,292.21,291.79,1014,62,2.33,22,363.8
2,8,16,291.9,291.45,1014,62,2.45,18,159.05
2,8,17,291.68,291.21,1014,62,1.54,30,12.3
2,8,18,290.51,290.21,1014,73,2.12,33,0
2,8,19,289.79,289.7,1015,84,1.96,33,0
2,8,20,288.24,288.08,1015,87,2.19,37,0
2,8,21,288.05,287.84,1016,86,2.59,14,0
2,8,22,284.84,284.47,1016,92,2.16,7,0
2,8,23,286.71,286.47,1016,90,1.73,2,0
2,9,0,284.73,284.32,1016,91,1.51,2,0
2,9,1,283.12,282.5,1016,93,1.77,3,0
2,9,2,284.82,284.44,1016,92,2.09,2,0
2,9,3,281.71,281.02,1016,97,1.63,2,0
2,9,4,281.39,281.39,1015,98,1.31,94,0
2,9,5,282.49,282.16,1015,97,1.4,96,0
2,9,6,282.59,282.34,1016,97,1.34,100,0
2,9,7,283.19,282.73,1016,95,1.35,100,118.05
2,9,8,283.23,282.83,1017,97,0.96,100,317.52
2,9,9,284.48,284.2,1018,97,0.98,100,509.35
2,9,10,289.3,289.06,1018,80,1.47,96,653.45
2,9,11,290.73,290.14,1019,61,2.53,2,728.15
2,9,12,291.44,290.87,1018,59,3.19,8,737.42
2,9,13,292.8,292.18,1017,52,3.47,8,677.15
2,9,14,293.31,292.77,1016,53,3.42,8,549.65
2,9,15,292.18,291.68,1016,59,3.71,2,371.2
2,9,16,292.01,291.52,1016,60,3.22,2,166.35
2,9,17,291.76,291.35,1016,64,1.67,1,13.33
2,9,18,290.41,290.02,1016,70,2.34,0,0
2,9,19,287.88,287.55,1016,82,2.35,0,0
2,9,20,287.26,286.92,1017,84,2.32,0,0
2,9,21,287.67,287.37,1017,84,2.19,0,0
2,9,22,286.07,285.74,1017,89,2.19,0,0
2,9,23,284.65,284.23,1017,91,2.25,0,0
2,10,0,285.63,285.31,1017,91,2.42,0,0
2,10,1,284.65,284.28,1017,93,2.4,0,0
2,10,2,283.86,283.41,1017,93,2.41,0,0
2,10,3,283.97,283.61,1017,96,2.58,0,0
2,10,4,283.98,283.63,1016,96,2.75,0,0
2,10,5,282.92,281.54,1016,95,2.74,0,0
2,10,6,282.74,281.34,1016,95,2.73,0,0
2,10,7,282.86,281.48,1017,94,2.72,0,133.15
2,10,8,284.36,284.04,1017,96,3.17,0,343.67
2,10,9,286.45,286.16,1017,89,3.05,0,541.2
2,10,10,291.61,291.42,1017,73,3.31,0,688.33
2,10,11,292.4,292.03,1017,63,3.74,0,769.98
2,10,12,292.88,292.48,1016,60,3.99,0,780.8
2,10,13,294.65,294.19,1015,51,4.14,0,721
2,10,14,294.8,294.3,1014,49,4.25,0,594.42
2,10,15,293.71,293.36,1013,59,4.07,0,414.05
2,10,16,293.49,293.2,1013,62,3.37,0,197.77
2,10,17,293.46,293.09,1013,59,2.28,0,18.12
2,10,18,291.71,291.34,1014,66,2.48,0,0
2,10,19,288.69,288.41,1014,81,2.76,0,0
2,10,20,288.17,287.89,1015,83,2.74,0,0
2,10,21,288.35,288.07,1015,82,2.64,0,0
2,10,22,287.14,286.89,1016,88,2.49,0,0
2,10,23,284.97,284.56,1016,90,2.35,0,0
2,11,0,285.94,285.65,1015,91,2.15,0,0
2,11,1,284.66,284.32,1015,94,2.04,0,0
2,11,2,283.07,282.28,1015,95,1.96,0,0
2,11,3,283,282.23,1015,99,1.93,10,0
2,11,4,282.96,282.05,1015,99,2.09,0,0
2,11,5,282.6,281.59,1016,98,2.14,6,0
2,11,6,282.38,281.16,1016,98,2.36,92,0
2,11,7,282.66,282.66,1017,98,1.22,92,152.58
2,11,8,283.55,283.18,1017,97,1.14,92,363.05
2,11,9,286.18,286.05,1018,96,0.95,6,557.05
2,11,10,291.45,291.37,1018,78,1.04,0,701.08
2,11,11,292.58,292.35,1018,68,1.1,0,770.45
2,11,12,293.18,292.94,1017,65,1.28,0,777.92
2,11,13,295.31,294.99,1016,54,1.59,0,715.73
2,11,14,295.69,295.36,1016,52,1.85,0,586.7
2,11,15,294.54,294.25,1015,58,2.14,7,405.3
2,11,16,294,293.68,1015,59,2.03,17,191.2
2,11,17,294.26,294.05,1015,62,1.58,15,17.6
2,11,18,293.14,293.1,1016,73,2.69,6,0
2,11,19,289.95,289.83,1016,82,2.46,0,0
2,11,20,288.66,288.46,1017,84,2.37,0,0
2,11,21,288.13,287.85,1017,83,2.2,0,0
2,11,22,286.34,286.01,1018,88,2.12,0,0
2,11,23,285.58,285.25,1018,91,2.26,0,0
2,12,0,284.92,284.55,1019,92,2.43,0,0
